id	conclusion	premises	stance	rank
S8c165140-A1b1a4124	All drugs should be legalised, change my mind.	Legalising drugs is very ominous! Here is a summary of why not to legalise all drugs: *Productivity costs to the economy *Negative social aspects *Addiction leads to crime *Legalising drugs will shift the deaths associated with gang/cartel/mafia warfare to drug overdoses *Impact to family and individual wealth *Impact to family and individual well being *Health care costs will sky-rocket *General tax payers will be impacted due to the shift of money being fueled into health care costs and in turn neglecting other areas of focus that have proved positive social impacts such as medical and science research, infrastructure *Driving under the influence of drugs will increase; which will lead to increase fatalities on the road As a society we need to focus on areas that will improve society, not hinder the progress and especially impose an unnecessary evil that will corrupt people. We need remember as humans we are vulnerable, and have moments of weakness that result in regrets. Lets look at a comparison of American gun laws V's Australian and United Kingdom gun laws. America has profound negative implications with guns literally being passed around like air around society, just look at all the mass shootings. Compare that to Australia and United Kingdom, for example the last mass shooting (massacre) in Australia was in the mid-to late 90s (Port Arthur Massacre); since more regulated gun laws no such event has occurred. I guess my fundamental argument in this paragraph is that when something, that may cause or have negative implications in society, is readily available it will do so, and on a grand scale. And even people that are morally opposed to consuming drugs, will have moments of weakness and this could irreversible regret. You might argue that legalising all drugs might be safer, because there would regulation and the chemical composition be in turn regulated, and hence deaths resulting from dud drugs could reduce; this might be accurate, but my above arguements would superseed that as mortality would increase due to utilising the substance even if it chemical composition was stable for a human to consume.	CON	237
S7d8e5f55-A1305a140	Obese customers should pay more for flights.	":: REBUTTAL :: 1. Cost of Insurance This contention is highly flawed. While obese customers may cost more to insure (as they pose a higher risk of becoming ill during flights), so do the elderly, those with allergies, those with asthma, those with mental illness, pregnant women, children in general, those who use/abuse drugs, those taking medication, etc. Because airlines do not require a background check before booking a flight, it would be extremely unjust to require specifically obese people to pay extra under the premise of an insurance issue, and not charge other potential 'threats' for the same substantial risk. Additionally, my opponent indicates that in only 1% of cases involving obesity is the condition genetic. I ask that statistics like this only be taken into account if they are cited/sourced, as it would be very easy for either side to draw up random stats that may or may not be true. Furthermore, I disagree with that figure on the basis of psychology alone -- I'm sure that even if 99% of obese individuals ""choose"" that lifestyle, there are some deep-rooted depression and self-esteem issues, which cause obesity to lean towards a medical (mental) condition rather than just a choice. Now even if you buy into the fact that overweight people choose that condition, you cannot deny my previous point that there are all kinds of conditions or circumstances which would increase the cost of insurance for certain flyers. To make this call for higher prices legit, you would have to agree upon charging a superior price for ALL flyers with medical conditions/situations that would cause insurnace to increase. Otherwise, a great deal of discrimination lawsuits would be on your hands, in which cases the airlines would be forced to charge migh higher prices for tickets than they already do in order to sustain legal fees. Plus, consider the fact that in order to regulate this kind of additional fee, new jobs would have to be created that deal specifically with insurance and charging passengers the right amount of money as designated for their flight. This would cause airline disruption, inevitably draw upon negative publicity, and most importantly cause the airline to shell out more money to pay the salaries of these new jobs and deal with other legal issues. In essence, the money that you are trying to 'save' is actually not profitable at all (it may even be an added expense), as new jobs would have to be compensated. And finally on this matter, you must take into account how many times one's obesity actually causes a MEDICAL EMERGENCY on a flight, to the point where insurance is actually even necessary. If the figures are low (and Pro hasn't given us any proof to indicate otherwise), you must find this contention to be entirely unnecessary and completely in my favor. 2. Comfort In order for this point to be validated, you must extend this argument to all forms of public transportation - not just airplanes. Therefore my opponent has the burden of affirming this resolution in terms of trains, subways, public buses, etc... in which case it would be easy to oppose for economic reasons. Further, a counter-attack may conclude that the airline be responsible for administering more comfortable seating for larger passengers; that is to say that bigger seats can/should be implented for comfort. You may charge passengers more money for this type of seating; you may even force a larger passenger to purchase a ticket for this kind of seating. However, you may NOT charge them extra for sitting in the same size seat as everyone else. Thirty percent of Americans are obese [1]. Statistics show that the highest demographic of obesity occurs amongst those of a lower class; in other words, the fattest people tend to also be the poorest [2]. Thus the likelihood of an obese person being able to afford a plane ticket is much lower -- say 10% (and that may be a generous figure). Now knowing that there is a 10% chance that an obese individual may cause you discomfort on a plane, a consumer has the option to buy THEMSELF an extra plane ticket, which would ensure them extra room for comfort even if an overweight person sat beside them. Sometimes, life is unfair and you make purchases hoping for the best but preparing for the worst. If you book a vacation in Aruba and it rains the whole time (causing you to have a disappoting experience), you won't find your hotel or airline refunding you any money for your misfortune. Similarly, airlines don't give you lower rates for the possibility of sitting next to a particularly foul-smelling passenger, or for being subjected to crying children. Better luck next time, mate. 3. Weight & Money --> The Real Issue There have been a lot of changes since the 1990s that have made things more expensive, specifically THE COST OF GASOLINE IN GENERAL. Many people blame George W. Bush for the rise in prices -- does that mean we get to charge all Republicans an added fee for contributing to our economic situation by voting for GWB? Certainly not. The truth be told, America has been looking for ways to promote healthy life choices by making it more expensive to lead an unhealthy lifestyle. For instance, we place high taxes on cigarettes partly because of their health cost. Similarly, ideas about making fast food drive-thrus more expensive have been discussed; Dr. Schmidt (an economist at the college of William & Mary) said people would expend more calories if they had to get out of their cars to pick up their food. The bottom line is, you cannot realistically blame overweight people for society's troubles, such as high gasoline prices. ""'This is like, let's find another reason to scapegoat fat people,' Dr. Oliver (a political scientist at the University of Chicago) says."" -- ""Katherine Flegal of the Centers for Disease Control and Prevention also wryly cautions against being quick to link cause and effect. 'Yes, obesity is to blame for all the evils of modern life, except somehow, weirdly, it is not killing people enough,' she said. 'In fact that's why there are all these fat people around. They just won't die'"" [3]. :: CONCLUSION :: Based on my arguments, it is clear why obese customers should NOT pay more money for plane tickets at the present time. It is neither cost effective nor fair, and the incentive for people to lose weight in order to save money just doesn't work. Countless studies prove that instead of helping, the stigmatization of being obese just leads to more over-eating and a higher rate/weight for those who are over-weight. This in turn leads to more fat people, meaning more sociological and economic issues in the United States and beyond. :: SOURCES :: [1] http://www.breitbart.com... [2] http://www.philly.com... [3] http://www.nytimes.com..."	CON	238
S89e52114-Ac0a1abca	Free health care leads to overuse of medical services and higher costs	Whenever something of value is provided free of charge in society, it is used more. This means that the overall costs of health care will rise.	PRO	239
S8bb4c1ee-Ad4cc0956	Cigarettes should be legal while cannabis should be illegal	"As this is my last round, I will try to both respond to your points and sum up my arguments. I will begin by stressing that the title of the debate was ""Cigarettes should be legal while cannabis should be illegal"", and not ""Cigarettes should stay legal while cannabis should be illegal"". Therefore, I think that the difficulty of changing is rather irrelevant, in the same way that ""We should use base 12 instead of base 10"" is different to ""We should change to using base 12"". Cigarettes do have ""May be hazardous to health"" writted on the front, and the same could be done for cannabis were it to be legalised. I am not a farmer and have very little knowledge of farming, but couldn't these farmers with hundreds of workers as you describe grow something other than tobacco were it to be made illegal? I stand by saying that I would rather people didn't die from lung cancer etc, and have farmers change what they grow. Again, I do not think the process of changing is part of the debate but even so I doubt it would have anywhere near the effect you discribe. An alternative source of nicotine to cigarette would definately be a good thing, but until that arises we should not allow people to continue killing themselves. ______ In conclusion... Cigarettes are more dangerous than cannabis. Recall, that in America it is estimated that more than 480,000 deaths annually are caused by smoking (1) in addition to 42,000 deaths to secondary smokers. That is a large number of deaths which could be prevented. The only reason it is the way is it is because of culture. There is little to no rational provided by Pro as to why ""Cigarettes legal, Cannabis illegal"" is the optimal scenario aside from the fact that is the current situation (in UK) and it would be hard to change. As I said (and should have made more clearly) the fact that it would be difficult to change does not affect they way it should be. Cannabis and cigarettes are very similar (except that cigarettes are far more dangerous). There is no reason why the legal situation should be different for them, especially not ""Cigarettes legal, Cannabis illegal"" scenario. There are strong arguments for both being legal or both being illegal, either by considering the abilty for people to choose for themselves or making anything that causes harm illegal. But there are little/no strong arguments why the scenario in question is correct. ______ To close, thank you for taking part in the debate, I've enjoyed it and hope you have too."	CON	240
Sa799c6ee-A9b805dee	All drugs should be legalized and regulated	This is my first attempt at a debate on debate.org, so I will apologize in advance for my ignorance of the process. I think that it is safe to say that drugs and drug users can never be eliminated from society. Having said that, there are a few questions that immediately come to mind. Should the production and distribution of drugs be regulated by governments or by criminal cartels? (Admittedly, it is often difficult to tell one from the other). Should recreational drug users be treated as criminals? Should addiction be treated as a criminal issue or a health issue? This debate will focus on the first question. Should the production and distribution of potentially harmful substances be legalized and regulated? I argue that legalization and regulation are far better options for recreational drug users, drug addicts, and for society at large than is prohibition. Prohibition, in my opinion, ADDS to the problem of drug use and misuse. It does not mitigate it.	PRO	241
Sc351e266-A2e43c51a	The United States Federal Government should legalize prostitution.	"Thanks Whiteflame. For those who are curious, the sources Whiteflame used can be found in round 2 of this debate. http://www.debate.org... Resolution: ""The United States of America should legalize prostitution."" I appreciate the opportunity to debate such a controversial topic. ""Prostitution must be exposed for what it really is: a particularly lethal form of male violence against women.” (1) Argument 1: States Rights I will address the full resolution which indicates we are talking about a country wide legalization of prostitution. This would be a violation of States rights. “The regulation of prostitution in the United States is not among the enumerated powers of the federal government. Under the Tenth Amendment to the United States Constitution, it is therefore exclusively the domain of the states to permit, prohibit, or otherwise regulate commercial sex…” (http://en.wikipedia.org...) Ergo the resolution that “The United States of America should legalize prostitution” is negated in so much as the United States Federal Government does not have the authority to legalize prostitution. Therefore the United States Federal government should not legalize prostitution. Argument 2: Prostitution should be considered a crime as it creates victims. The crux of why I stand opposed to the resolution is simple. Prostitution should be considered a crime as it creates victims. This argument will be in two parts. First showing definitively that prostitution is dangerous and second showing that the legalization of prostitution does not change its danger. In addition to this argument I will address the full resolution which indicates we are talking about a country wide legalization of prostitution. This would be a violation of States rights. I will be referencing this table through-out. (4) Argument 2 Part 1: Prostitution is dangerous A: Prostitution spreads disease As the table above indicates 50% of prostitutes have HIV in the world. In the USA it is estimated that 20% of prostitutes in America have an STD. “In the United States, the rate of HIV infection among prostitutes varies from state to state. In New Jersey, 57 percent of prostitutes are HIV-positive” (1) B: Prostitution is psychologically harmful “Many prostitutes experience post-traumatic stress disorder because of rape and other assaults as well as the trauma of daily sexual contact with dominant strangers.” (1) C: Prostitution has a disturbingly high mortality rate “Mortality in a long-term Open Cohort of Prostitute women” a study published in the American Journal of Epidemiology found the “death rate among active prostitutes of 459 per 100,000 person-years, which is 5.9 times that for the (age and race adjusted) general population. This corresponds to an occupational fatality rate more than triple that of fishing workers (the highest fatality profession tracked by the US Bureau of Labor Statistics).” (2) D: Violence against prostitutes. “Eighty-five percent of prostitutes surveyed in Minnesota had been raped, according to a 1994 study of violence and prostitution. In another study, Farley and Kelly found that of 475 women interviewed in South Africa, Thailand, Turkey, the United States and Zambia, nearly 75 percent had been physically assaulted and 62 percent had been raped. A 1994 study by the Council for Prostitution Alternatives in Portland, Ore., found that prostitutes were raped an average of once a week.”(1) Due to the spread of disease, the psychological damage, the high mortality rate, and the direct violence against prostitutes, it is empirically evident that Prostitution is dangerous. Argument 2 Part 2: Legalization of prostitution does not change its danger. As it has been established that prostitution is harmful we can now address if legalizing such a practice impacts the danger. “The U.S. Government adopted a strong position against legalized prostitution in a December 2002 National Security Presidential Directive based on evidence that prostitution is inherently harmful and dehumanizing, and fuels trafficking in persons, a form of modern-day slavery. Prostitution and related activities, including pimping and patronizing or maintain brothels fuel the growth of modern-day slavery by providing a façade behind which traffickers for sexual exploitation operate. Where prostitution is legalized or tolerated, there is a greater demand for human trafficking. Few activities are as brutal and damaging to people as prostitution. Field research in nine countries concluded that 60-75 percent of women in prostitution were raped, 70-95 percent were physically assaulted, and 68 percent met the criteria for post-traumatic stress disorder in the same range as treatment-seeking combat veterans and victims of state-organized torture. Beyond this shocking abuse, the public health implications of prostitution are devastating and include a myriad of serious and fatal diseases, including HIV/AIDS… State Attempts to regulate prostitution by introducing medical check-ups or licenses don’t address the core problem: the routine abuse and violence that form the prostitution experience and brutally victimize those caught in its netherworld. Prostitution leaves women and children physical, mentally, emotionally, and spiritually devastated. Recovery takes years, even decades, often, the damage can never be undone.” (3) Conclusion: The Federal Government does not have the authority to legalize prostitution on a federal level. Such an action is a clear violation of States rights. Aside from this implementation issue, it is empirically evident that prostitution is dangerous. This is due to the spread of disease, the psychological damage, the high mortality rate, and the physical violence that accompanies prostitution. Legalization of prostitution does not change its danger. I conclude as the U.S. Government did in 2002…. Whether legal or not, “prostitution is inherently harmful and dehumanizing.” The United States Federal Government should not legalize prostitution. Back to Whiteflame. Sources (1) http://womensenews.org... (2) http://aje.oxfordjournals.org... (3)http://www.defense.gov... (4)http://sex-crimes.laws.com..."	CON	242
Sa799c6ee-A1317cc00	All drugs should be legalized and regulated	"At the risk of this debate evolving into a discussion on mid-twentieth century history and battle tactics, I will respond briefly to my opponent's assertion that Britain's position in WWII is analogous to the war on drugs. The analogy just doesn't work. There were plausible scenarios in which Britain could defeat Germany. Not only plausible scenarios, but since Britain and its allies eventually did defeat Germany, there were likely scenarios. My opponent mentioned a few himself. Britain's victory was aided by powerful allies entering the war, and Germany spread itself thin by advancing on multiple fronts. Not only that, Germany was losing the support of its allies, and was succumbing to internal opposition to, and sabotage of, their war efforts as well. One major difference between the war on drugs and WWII (or any other traditional military campaign for that matter) is that there is no plausible scenario in which any side in the continued war on drugs can claim victory. There is no end game. Drugs, drug users, and drug addicts can NEVER be eliminated from society. My opponent is in agreement on this point. Despite the efforts of nearly every country on Earth to incarcerate or execute everyone from large-scale producers to recreational users, the drug trade remains one of the largest industries in the world. An industry free from any reasonable regulations, in which the rules of conduct are dictated by some of the most immoral people. An end to the war on drugs, with all substances being legalized and regulated, would not be a surrender to the forces of evil. In fact, the continuation of the war on drugs provides the conditions for evil to prevail. I would also argue that the term ""war on drugs"" is a misnomer. This is not a clear war with a recognized enemy which can, at least in theory be defeated. There are no winners in the ""war on drugs,"" only losers. While I don't find the term particularly accurate, it is at least understood, and for ease of argument I do not object to its continued use as a description of the nearly universal strategy of criminalizing the production, distribution, and use of drugs. My opponent has stated that low-level traffickers often take the fall for large-scale producers and distributors. He also makes the case that lack of governmental control is largely responsible for the ability of cartels to maintain control of the production of drugs. It seems as though my opponent is making the case for government regulations for me. I have already explained how regulations on the production and distribution of drugs would effectively and immediately take control of the drug industry away from the cartels and gangs. This is something that even the harshest of legal sanctions can never do. During alcohol prohibition in the US, the criminal underworld controlled the trade of alcohol. Bloody turf wars between rival producers and distributors, with innocents caught in the crossfire, were not uncommon. Otherwise law abiding people who saw moonshining or bootlegging as a viable means to make ends meet had their lives ruined not by the drug that they were producing, but by the ""war"" on alcohol. Today, it is not altogether uncommon to find 10 and 12 year olds selling marijuana, cocaine, opiates, and amphetamines on the street. Why is is that these same young people are not selling alcohol (except perhaps to other underage people who cannot legally purchase it)? The simple reason is that the distribution of alcohol is now controlled and regulated by the government. Any adult who wishes can purchase and use this potent and potentially dangerous drug legally. The same goes for tobacco products. And speaking of alcohol and tobacco, they are demonstrably two of the most dangerous drugs on the market. They are both far more harmful to their users than some of the drugs that are currently prohibited in much the world. Any argument that states that potentially dangerous drugs should be prohibited due to their inherent risks must, by definition, include the prohibition of alcohol and tobacco. According to my opponent, I have suggested that ""products such as Heroin, Crystal Meth and Cocaine can be picked up off supermarket shelves and placed in trolleys or picked up from the selection in front of the till in a newsagents."" I challenge him to show where I suggested anything even remotely similar to this. In fact, I never made any suggestions as to how these products should be made available, only that their distribution should be subject to government regulations, and that properly educated legal adults should not face criminal prosecution for purchasing or consuming them. Every jurisdiction has its own way of regulating currently legal drugs such as alcohol and tobacco. In some places, beer, wine, and spirits can be purchased in grocery stores. In other places, only beer and wine can be sold in grocery stores. In Canada, where I live, all alcohol products can only be sold in licensed facilities that primarily sell alcohol and alcohol related products; minors are not even allowed in the door (how many cocaine dealers do you think have the same policy?). Here, tobacco companies cannot advertise, and tobacco products must not be visible to the public wherever they are sold. They are kept in closed cases. I would like to see drugs sold in designated, licensed facilities, not unlike liquor stores. Perhaps even single product facilities where only a single drug, or type of drug is sold. My opponent is correct in stating that Portugal did not enact full legalization and regulation of the drug trade. The incredible improvements seen in Portugal, improvements which cannot be denied nor overstated, were made despite the fact that Portugal left the drug trade in the hands of unregulated criminal cartels and gangs. As I mentioned, Portugal still tries around 6,000 people per year on drug related charges, presumably for importing and selling. That is still a huge waste of resources when the alternative is to license and regulate producers and distributors, and perform regular inspections to insure compliance, as with any other industry. Not only is it a huge waste of resources, but the cartels and gangs are still able to recruit vulnerable individuals who are often otherwise law abiding citizens and addicts to carry out the dirty work and, as my opponent mentioned, take the fall when law enforcement comes knocking. Adults in a free society should be free to make their own choices, even poor choices, so long as their actions do not harm others. Using drugs may harm the user, but unless the user is also committing other crimes, this should not be a criminal matter. **After reading several other debates here, I realize that a rule stipulating no new arguments in the last round is useful for bringing a debate to a tidy end. If my opponent agrees, I'd like to propose such a rule. This gives us one more round to make arguments and rebuttals, and a final round to wrap up any loose ends and reiterate our main points. However, I understand if my opponent would rather not agree to this change at such a late stage in the debate."	PRO	243
S4291ec8-Acbc54392	The legalization of Marijuana is likely to have a more favorable impact than current policy	I completely forgot about this debate and left state for the weekend due to lack of time I can't make a good first round and will just have to address both rounds one and two in round two. (sorry)	CON	244
S4291ec8-A6813eae9	The legalization of Marijuana is likely to have a more favorable impact than current policy	Because my opponent forfeited round 1, it is difficult for me to make an argument for round two. You can take round 2 to answer to my round 1 comments.	PRO	245
S9fa39f2d-A3d8a9a70	Euthanasia should be legalized with requirements	People should have the right to choose when to end their life when their is justifiable cause such as a terminally ill patient, prisoner sentenced to life, major amputee, etc. It is not being suggested that a teenager going through a severe bout of depression because of bullying or their first heart break should have this option. This is for people who's life no longer holds any intrinsic value.	PRO	246
S8712369-A475f9314	Winter Regular tournament R1: Resolved, the USFG should legalize Euthanasia	This is round one of the Winter Regular Debate Tournament. This debate will be about the legalization of the nationally controversial topic that is Euthanasia. Important definitions USFG: United States Federal Government. Euthanasia: Also called mercy killing; the act of putting to death painlessly or allowing to die,as by withholding extreme medical measures, a person or animal suffering from an incurable, especially a painful, disease or condition. http://dictionary.reference.com... First round will be for acceptance, and will allow lannan13 to contact me in order to clarify definitions, and talk about general debate structure prior to him accepting. The Official forum thread for this tournament can be found here: http://www.debate.org... I will be arguing this resolution from a philosophical, economical, and realistic stand point rather than one valuing morals/ethics as much, though some points regarding them may come up throughout the debate. I will be arguing for voluntary, and non-voluntary Euthanasia, and in some specific cases, involuntary Euthanasia. I think it is important to remember based on the definition I provided above, Euthanasia in this instance does not only apply to humans, but also to animals. I say this in the first round to let lannan13 know I will be taking a broad look into this topic, so no complaints can be made later on. Good luck in the debate lannan13, I look forward very much to this tournament.	PRO	247
S42f970a3-Af0aea5f8	Cigarettes Should be Illegal	"Food: My opponent does not answer my essential assertion that eating unhealthy food is a choice much like smoking cigarettes are a choice. So I'll rephrase my argument again, My opponent's objections to cigarettes being illegal are that it is unhealthy, but why do we necessary have to live healthy lives? The meaning of life varies among many people, there are those who seek to live as long as possible, there are others who choose to live for the moment. If a man decides that smoking a cigarette is worth the risk of the illnesses and a short life, then who are we to prohibit that? Health care: My argument isn't limited to merely abortions, there are plenty of taxes that we pay for things we don't believe in. There are plenty of wasted U.S. dollars, at least in the case of cigarettes the money is used for the right to smoke. ""Proving we sometimes pay for things we don't do is not a good justification for legality."" Which is my point. My opponent asserts that cigarettes should be illegal because it is expensive. Marketing to kids: The manufacturers that advertise the products is of fault, not the product itself. It is asinine to make cigarettes illegal because the manufacturers are subtly breaking the law. The product cannot be blamed for the fault of the producer. ""A lot of peer pressure happens older to younger, meaning an 18 year old, who can now legally purchase cigarettes, pressuring someone younger than him to start smoking. Illegality makes peer pressure more difficult."" Almost half of the teens in the US have tried marijuana [1]. It is illegal, and yet does nothing to deter peer pressure or abuse. Making cigarettes illegal will provide minimal efficiency in deducing peer pressure. The same is with Alcohol, which is legal. Furthermore, an older teen distributing cigarette to younger kids is an illegal act, and therefore the older teen should be responsible in accordance to the law. Making cigarettes illegal because of an illegal act committed by teens is nonsensical. ""Many people (90%) get hooked as children when they think smoking is really cool, and they are less likely to worry about their health. They then find it hard to quit. Remember the Gallup poll that 3 out of 4 smokers want to quit but feel that they can't because cigarettes are too addictive."" ""My opponent points out that people can choose to quit. I would assert that it's not as easy as he makes it sound. The fact that he cites a forum where people who are trying to quit congregate and help each other proves how difficult quitting actually is. If it were easy, no such forum would be necessary."" I never said quitting was easy, but my opponent makes it sound like it's impossible. There are smokers that quit, meaning there is a choice factor involved. If one is resolute in his decision to quit, then one can do it. Secondhand smoke There are unhealthy particles all over the atmosphere. Forgive the informality, but sh!t happens. Secondhand smoke isn't deliberate, and usually smokers have the decency to flick the cigarette or distance themselves, if you ask them to. Cars drive by and spray smoke all over the atmosphere; it doesn't mean we are going to ban cars. Also, my opponent has yet to answer my Electronic Cigarettes alternative, which produces no secondhand smoke. Right to smoke: Heroin can be overdosed very easily, which leads to death. Long time users develop a tolerance for it, to a degree where the user needs to inject have amounts just to feel ""normal"". People do not overdose on nicotine, and neither does cigarette have nearly the potency to do what heroine does. I have already given my response as to why heroine is illegal in contrast to cigarettes. No one has ever overdosed on cigarettes, and the effects of cigarettes, which is at best, a ""buzz"". In the case of heroine, you feel something completely different that is incomparable to cigarettes. This is why heroine is illegal, while cigarettes remain legal. Prohibition: ""Also, keep in mind that unlike alcohol, which is usually consumed once a day, at night, inside a building, cigarettes are usually consumed multiple times a day, outside."" Many smokers smoke indoors, in the privacy and comfort of their homes. My opponent asserts that quitting cigarettes is no easy deal, and yet he believes that all it will take to make people quit is to simply ban them. If it were that easy, there would be no crimes regarding drugs. Which brings me back to my initial point that banning cigarettes has no guarantee that smokers will quit. $7.18 My argument was that there are things that we spend money on that we don't agree on, such as the wars in the Middle East, along numerous others. My opponent might not agree with how his tax dollars are spent, but we must remember that there are those who do agree with them. ""My opponent must mis-cite his source (his #4), because I can't find any reference to tax dollars, but I also assume that $157 billion a year is much more than what he is referencing."" I cited source #4 in reference to the amount of tax that is wasted. Employment My opponent has no answers for the unemployment that banning cigarettes would cause, such as the damage to tobacco farmers and cigarette companies, which harbor innumerable employees. My summary will be extended with additional details, In summary, banning cigarettes won't make people quit. If anything, it will become ""cool"" and more daring to try, especially for teens, which is counterproductive. At the same time, we lose all tax revenue from cigarettes, if we were to ban the product, while still having to pay for loss productivity and smoking related illnesses, in the case that cigarettes are banned, and smokers continue to smoke. Not to mention, myriads would be unemployed as a result. All of us are accountable for the choices we make in our lives, some choices will be bad, others good. It is ideal to make only good choices in life, but once we start enforcing the ""good"" choices, we have no choices to make at all. Regarding my opponent's objection that smoking is not a choice, if a smoker really wants to quit, they can do it. There are numerous ex-smokers, who CHOSE to quit. I thank my opponent for a good debate, and leave the rest to the voters. Sources: [1] http://www.whitehousedrugpolicy.gov..."	CON	248
S6c2b1862-A47dc9ee3	Recreational cannabis should be illegal.	My stance is I believe recreational cannabis should be illegal.	PRO	249
S1b53d7af-A8cf9a2ad	Recreational Drugs should be Legalized	"I feel that all drugs should be legalized for a variety of reasons. Legalizing and regulating drugs will not only benefit society and the economy, but will benefit drug users and may actually lower the rate of drug use. I will now post several reasons to support my argument: 1) Recreational drugs are perhaps the most widely traded product on the black market. By making them illegal, the black market receives more funds for perpetuating other illegal activities. Essentially, by making the drug trade illegal, you give funding to potentially worse criminal activity. 2) The billions of dollars tied up in the drug market would go to legitimate business owners if the practice were made legal. Not only will this allow for these transfer of funds to be subject to taxation, but the recipients of the money are less likely to be involved in other illegal activities. Since their money is now legitimate, they can use it for investment in other, perhaps more respectable endeavors without scrutiny. 3) Drugs are addicting, and many of the people using them do so because of their addiction and not necessarily because they really want to be. They realize that the drugs are damaging their lives, but they resist getting help because they are afraid of the law. The law should reach out to help these people, not cast them away as criminals. 4) Finally, the tax dollars collected from drug purchases could go to funding drug education and rehabilitation facilities. A person purchasing heroine should be fully aware of the consequences of their decision and should have access to clean needles and ""safe"" drugs that are not cut with other poisons, if that is their decision. Tell a person no, you're not allowed to may make them want to do it more. Tell them that they can, but it will ruin their life, and the psychological effect is entirely different."	PRO	250
S1b53d7af-A283559cc	Recreational Drugs should be Legalized	Hempforvictory: You 'feel' that all drugs should be legalized because legalizing and regulating drugs will benefit society and the economy. But the reasons you give are at least unproven conjecture and mostly disproven positions. 1) I agree that recreational drugs are widely traded and used on the black market, you fail to substantiate that black marketeers profit unduly from the fact of the illegality. You assert that making drugs illegal, gives funding for potentially worse criminal activity. This is equivalent to saying that making rape illegal causes pimps to make more money in prostitution. 2) In this justification you have put money ahead of the ruined lives of addicts, their families and society. 3) I agree that the law should be less interested in catching and punishing users, but as a society we should be severe in the punishment of the criminals who smuggle in and sell the drugs. Perhaps capital punishment for top kingpin and those who are repeat offenders. 4) This justification is just too far from fact to deal with. Did you ever read of the terrible results of this very experiments in Amsterdam (The Netherlands) and Zurich, Switzerland? For the past 20 yers, the Swiss have tolerated heroin and other drug use, as a result, Switzerland now has one of the highest rates of heroin addiction in the world. None of the benefits that you claim have accrued to either country. What make you think we would benefit, where they have not. I suggest: Blind faith	CON	251
S6c2b1862-A1c37bf0e	Recreational cannabis should be illegal.	In this debate, I will attempt to explain why recreational cannabis should be illegal, and I would like to begin my opening argument by touching on how cannabis affects the brain. It's no secret that cannabis, being the hallucinogen that it is, changes your brain chemistry. The question is, what does this change of brain chemistry mean? Cannabis affects adolescents in a more negative way, than it affects adults, as the brain of adolescents is still developing. In a society where cannabis is legal, it's undoubtedly going to be smoked by those that are under age. We should make cannabis illegal to protect our children if nothing else. http://www.muirwoodteen.com.... Cannabis affects everyone differently, some users will experience very little negative effects, but there are plenty of people who will experience very negative effects caused by weed, such as, -Acute psychosis -Depersonalization/de-realization symptoms -Anxiety -Chronic psychosis -Schizophrenia -Depressive disorder -Mania symptoms -Suicidal behaviour -Depression Source for mental illnesses caused by long term smoking. https://en.wikipedia.org... Another source supporting effects of long term smoking. http://www.rcpsych.ac.uk... Source for link between cannabis and suicide. http://www.ibtimes.co.uk... It's clear that cannabis is not healthy for the brain. Other than some claim it makes them more confident, I fail to have found any positive affects for the brain caused by cannabis. With our brains being the most important organ in our entire body, why would we want to risk damaging it, and damaging the brains of our children? There are variables and differences between data and research done, such as the strain of cannabis they smoke, cannabis is a lot stronger now, than ever before and will continue to grow in strength, this renders past data for cannabis useless. Not enough research has been done on the long term affects of cannabis and the brain. With there being so little facts to suggest it is safe, why risk it? Don't let a drug that could cause life long brain dysfunction into our society. Instead campaign for more research. To conclude I would like you to read this link, where people who smoke weed have voiced their experiences about anxiety. Please read the comments, as it's proof that people are experiencing negative effects while and after smoking. http://www.socialanxietysupport.com... I don't really want to get into how it deteriorated you get up and go, and how it can affect your lungs...Because this should be MORE than enough for round one, at least.	PRO	252
